,colony,treatment,date,beeframe,side,filename,week,exp_date,ncombs,centX,centY,rmaxid,rmaxpos,rmax,width,cmaxid,cmaxpos,cmax,height,aspecthw,perim,area,perarea,centX2,centY2,rmaxid2,rmaxpos2,rmax2,width2,cmaxid2,cmaxpos2,cmax2,height2,aspecthw2,perim2,area2,perarea2,areagrowth,area2growth,QR,position,invert_frame,bees,bees_sum,comb_sq,comb_sum,comb_cm2,core_position,frame_unique,bees_onframe,bees_sum_perweek,first_comb_frame,bees_percombcm2,combcm2_perbee,nframes_with_comb,comb_birthday,comb_age,comb_sum_perweek,avg_comb_perframe,comb_prop_ttl,birthday_nestsize,nestarea_seasontotal,prop_area_seasontotal,comb_growth,combcm2_growth,comb_growth_prop,combcm2_lastweek,emptyspace_onframe,framesfromfirst,initial_region,comb_cm2_neibL,comb_cm2_neibR,comb_cm2_neib_avg,bees_neibL,bees_neibR,bees_neib_avg,n_comb_neibs,2_comb_neibs,bi_2_comb_neibs,nest_edge,nest_edge_triplet,last_pos,next_pos,last_neibR,last_neibR_combcm2,last_neibL,last_neibL_combcm2,last_neibBigger_comb,last_neibSmaller_comb,last_neib_combavg,this_neibR,this_neibR_combcm2,this_neibL,this_neibL_combcm2,this_neibBigger_comb,this_neibSmaller_comb,this_neib_combavg,neighborhood_change,next_neibR,next_neibR_combcm2,next_neibL,next_neibL_combcm2,next_neibBigger_comb,next_neibSmaller_comb,next_neib_combavg,days_since_last_insp,nestheight,nestheight2,nestheightperc,nestwidth,nestwidth2,nestwidthperc,frameaspecthw,nestaspecthw,nestdepth,nestdepthperc,nestarea,nestarea2,nestareaperc,nestareagrowth,nestarea2growth,nestcentX,nestcentX2,nestcentY,nestcentY2,rmaxsum,nestcentZprep,Zweight,nestcentZ,initialN,initialE,initialQ,initialQl
2873,SH5,SH,20210508,9.0,a,DSC_1377.JPG,5,34,1.0,221.0,135.0,68.0,4.60094191522763,490.0,33.15384615384616,94.0,6.360125588697018,293.0,19.824646781789642,0.5979591836734693,97.6721363392318,570.7436899073119,0.17113134681365225,,,,,,,,,,,,,0.0,,51.61235860797649,0.0,y,2,y,5.0,0.0,22.0,0.0,550.0,0.0,158.0,500.0,6800.0,10.0,90.9090909090909,0.011,10.0,0.0,34.0,5350.0,535.0,0.0041121495327102,0.0,8187.5,0.6534351145038167,3.5,87.5,0.1891891891891892,462.5,300.0,1.0,3,562.5,637.5,600.0,500.0,700.0,600.0,2.0,Yes,1,0.0,0,1.0,10.0,2.0,600.0,,,,,,4.0,637.5,10.0,562.5,637.5,562.5,600.0,,,,3.0,475.0,475.0,475.0,,6.0,20.230612244897962,8.38995290423862,0.9916966786714688,42.55871271585558,9.540188383045527,0.9874411302982732,0.5979591836734693,0.5971766706778595,11.0,1.0,5627.266983875064,68.21676029957933,0.6400148973971913,868.3410806887667,-264.9287912580804,388.45,498.0,90.55,60.0,5043.0,2.0,0.19432877255601824,5.376561570493753,0.0,1.0,3.0,SE
2874,SH5,SH,20210508,9.0,b,DSC_1376.JPG,5,34,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,2,y,5.0,0.0,22.0,0.0,550.0,0.0,158.0,500.0,6800.0,10.0,90.9090909090909,0.011,10.0,0.0,34.0,5350.0,535.0,0.0041121495327102,0.0,8187.5,0.6534351145038167,3.5,87.5,0.1891891891891892,462.5,300.0,1.0,3,562.5,637.5,600.0,500.0,700.0,600.0,2.0,Yes,1,0.0,0,1.0,10.0,2.0,600.0,,,,,,4.0,637.5,10.0,562.5,637.5,562.5,600.0,,,,3.0,475.0,475.0,475.0,,6.0,20.230612244897962,8.38995290423862,0.9916966786714688,42.55871271585558,9.540188383045527,0.9874411302982732,,0.5971766706778595,11.0,1.0,5627.266983875064,68.21676029957933,0.6400148973971913,868.3410806887667,-264.9287912580804,388.45,498.0,90.55,60.0,5043.0,,,5.376561570493753,0.0,1.0,3.0,SE
2875,SH5,SH,20210508,10.0,a,DSC_1362.JPG,5,34,1.0,226.0,136.0,51.0,3.4507064364207225,506.0,34.23642072213501,56.0,3.7890109890109893,299.0,20.230612244897962,0.5909090909090909,100.53429535928665,587.5174775549638,0.17111711429875107,,,,,,,,,,,,,0.0,,27.284872920306952,0.0,y,1,y,5.0,0.0,22.5,0.0,562.5,0.0,159.0,500.0,6800.0,10.0,88.88888888888889,0.01125,10.0,0.0,34.0,5350.0,535.0,0.0042056074766355,0.0,8187.5,0.6534351145038167,0.5,12.5,0.0227272727272727,550.0,287.5,0.0,3,,550.0,550.0,,500.0,500.0,2.0,Yes,1,0.0,0,7.0,3.0,3.0,475.0,1.0,562.5,562.5,475.0,475.0,9.0,550.0,,,,,550.0,75.0,8.0,600.0,4.0,637.5,637.5,600.0,600.0,6.0,20.230612244897962,8.38995290423862,0.9916966786714688,42.55871271585558,9.540188383045527,0.9874411302982732,0.5909090909090909,0.5971766706778595,11.0,1.0,5627.266983875064,68.21676029957933,0.6400148973971913,868.3410806887667,-264.9287912580804,388.45,498.0,90.55,60.0,5043.0,1.0,0.10033710093198493,5.376561570493753,0.0,1.0,3.0,SE
2876,SH5,SH,20210508,10.0,b,DSC_1363.JPG,5,34,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,1,y,5.0,0.0,22.5,0.0,562.5,0.0,159.0,500.0,6800.0,10.0,88.88888888888889,0.01125,10.0,0.0,34.0,5350.0,535.0,0.0042056074766355,0.0,8187.5,0.6534351145038167,0.5,12.5,0.0227272727272727,550.0,287.5,0.0,3,,550.0,550.0,,500.0,500.0,2.0,Yes,1,0.0,0,7.0,3.0,3.0,475.0,1.0,562.5,562.5,475.0,475.0,9.0,550.0,,,,,550.0,75.0,8.0,600.0,4.0,637.5,637.5,600.0,600.0,6.0,20.230612244897962,8.38995290423862,0.9916966786714688,42.55871271585558,9.540188383045527,0.9874411302982732,,0.5971766706778595,11.0,1.0,5627.266983875064,68.21676029957933,0.6400148973971913,868.3410806887667,-264.9287912580804,388.45,498.0,90.55,60.0,5043.0,,,5.376561570493753,0.0,1.0,3.0,SE
2877,SH5,SH,20210517,1.0,a,DSC_1635.JPG,6,43,1.0,294.0,139.0,67.0,4.533281004709576,626.0,42.35572998430142,73.0,4.939246467817897,293.0,19.824646781789642,0.46805111821086265,117.20491375389804,759.3389289719029,0.15435125117658083,,,,,,,,,,,,,0.0,,163.3521536144948,0.0,y,8,n,5.0,0.0,30.0,0.0,750.0,0.0,150.0,500.0,6300.0,10.0,66.66666666666667,0.015,10.0,8.0,35.0,6887.5,688.75,0.0043557168784029,1500.0,8187.5,0.8412213740458016,7.5,187.5,0.3333333333333333,562.5,100.0,9.0,3,725.0,725.0,725.0,600.0,600.0,600.0,2.0,Yes,1,0.0,0,9.0,8.0,3.0,725.0,7.0,700.0,725.0,700.0,712.5,3.0,725.0,2.0,725.0,725.0,725.0,725.0,12.5,10.0,675.0,7.0,700.0,700.0,675.0,687.5,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.46805111821086265,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,8.0,0.8570939585829197,5.565805237035769,0.0,1.0,3.0,SE
2878,SH5,SH,20210517,1.0,b,DSC_1636.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,8,n,5.0,0.0,30.0,0.0,750.0,0.0,150.0,500.0,6300.0,10.0,66.66666666666667,0.015,10.0,8.0,35.0,6887.5,688.75,0.0043557168784029,1500.0,8187.5,0.8412213740458016,7.5,187.5,0.3333333333333333,562.5,100.0,9.0,3,725.0,725.0,725.0,600.0,600.0,600.0,2.0,Yes,1,0.0,0,9.0,8.0,3.0,725.0,7.0,700.0,725.0,700.0,712.5,3.0,725.0,2.0,725.0,725.0,725.0,725.0,12.5,10.0,675.0,7.0,700.0,700.0,675.0,687.5,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2879,SH5,SH,20210517,2.0,a,DSC_1621.JPG,6,43,1.0,353.0,140.0,51.0,3.4507064364207225,598.0,40.461224489795924,518.0,35.048351648351655,293.0,19.824646781789642,0.4899665551839465,115.21190448542781,738.1656844657924,0.1560786513244736,,,,,,,,,,,,,0.0,,123.67463790974682,0.0,y,7,y,6.0,0.0,29.0,0.0,725.0,0.0,151.0,600.0,6300.0,10.0,82.75862068965517,0.0120833333333333,10.0,8.0,35.0,6887.5,688.75,0.0042105263157894,1500.0,8187.5,0.8412213740458016,5.0,125.0,0.2083333333333333,600.0,125.0,8.0,3,762.5,750.0,756.25,700.0,500.0,600.0,2.0,Yes,1,0.0,0,4.0,1.0,8.0,787.5,4.0,700.0,787.5,700.0,743.75,1.0,750.0,6.0,762.5,762.5,750.0,756.25,12.5,9.0,600.0,,,,,,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.4899665551839465,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,7.0,0.7164128016429916,5.565805237035769,0.0,1.0,3.0,SE
2880,SH5,SH,20210517,2.0,b,DSC_1622.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,7,y,6.0,0.0,29.0,0.0,725.0,0.0,151.0,600.0,6300.0,10.0,82.75862068965517,0.0120833333333333,10.0,8.0,35.0,6887.5,688.75,0.0042105263157894,1500.0,8187.5,0.8412213740458016,5.0,125.0,0.2083333333333333,600.0,125.0,8.0,3,762.5,750.0,756.25,700.0,500.0,600.0,2.0,Yes,1,0.0,0,4.0,1.0,8.0,787.5,4.0,700.0,787.5,700.0,743.75,1.0,750.0,6.0,762.5,762.5,750.0,756.25,12.5,9.0,600.0,,,,,,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2881,SH5,SH,20210517,3.0,a,DSC_1625.JPG,6,43,1.0,344.0,141.0,133.0,8.9989010989011,599.0,40.528885400313975,510.0,34.507064364207224,291.0,19.689324960753535,0.48580968280467446,114.79680522753269,728.9272828629098,0.15748732133699359,,,,,,,,,,,,,0.0,,217.5373475548896,0.0,y,9,n,6.0,0.0,29.0,0.0,725.0,0.0,152.0,600.0,6300.0,10.0,82.75862068965517,0.0120833333333333,10.0,15.0,28.0,6887.5,688.75,0.0042105263157894,2600.0,8187.5,0.8412213740458016,10.0,250.0,0.5263157894736842,475.0,125.0,7.0,3,750.0,600.0,675.0,500.0,600.0,550.0,2.0,Yes,1,0.0,0,10.0,3.0,,,1.0,750.0,750.0,750.0,,9.0,600.0,1.0,750.0,750.0,600.0,675.0,,8.0,787.5,9.0,600.0,787.5,600.0,693.75,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.48580968280467446,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,9.0,0.9226424781790176,5.565805237035769,0.0,1.0,3.0,SE
2882,SH5,SH,20210517,3.0,b,DSC_1626.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,9,n,6.0,0.0,29.0,0.0,725.0,0.0,152.0,600.0,6300.0,10.0,82.75862068965517,0.0120833333333333,10.0,15.0,28.0,6887.5,688.75,0.0042105263157894,2600.0,8187.5,0.8412213740458016,10.0,250.0,0.5263157894736842,475.0,125.0,7.0,3,750.0,600.0,675.0,500.0,600.0,550.0,2.0,Yes,1,0.0,0,10.0,3.0,,,1.0,750.0,750.0,750.0,,9.0,600.0,1.0,750.0,750.0,600.0,675.0,,8.0,787.5,9.0,600.0,787.5,600.0,693.75,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2883,SH5,SH,20210517,4.0,a,DSC_1631.JPG,6,43,1.0,306.0,137.0,33.0,2.2328100470957617,637.0,43.1,291.0,19.689324960753535,289.0,19.554003139717427,0.4536891679748823,117.82828754323245,759.0230470538658,0.15523677179577197,,,,,,,,,,,,,0.0,,115.0634221441262,0.0,y,2,n,10.0,0.0,28.0,0.0,700.0,0.0,153.0,1000.0,6300.0,10.0,142.85714285714286,0.007,10.0,8.0,35.0,6887.5,688.75,0.004065335753176,1500.0,8187.5,0.8412213740458016,2.5,62.5,0.0980392156862745,637.5,150.0,6.0,3,462.5,675.0,568.75,400.0,600.0,500.0,2.0,Yes,1,0.0,0,3.0,6.0,2.0,725.0,9.0,600.0,725.0,600.0,662.5,10.0,675.0,5.0,462.5,675.0,462.5,568.75,-93.75,7.0,700.0,5.0,462.5,700.0,462.5,581.25,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.4536891679748823,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,2.0,0.2180386787609105,5.565805237035769,0.0,1.0,3.0,SE
2884,SH5,SH,20210517,4.0,b,DSC_1632.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,2,n,10.0,0.0,28.0,0.0,700.0,0.0,153.0,1000.0,6300.0,10.0,142.85714285714286,0.007,10.0,8.0,35.0,6887.5,688.75,0.004065335753176,1500.0,8187.5,0.8412213740458016,2.5,62.5,0.0980392156862745,637.5,150.0,6.0,3,462.5,675.0,568.75,400.0,600.0,500.0,2.0,Yes,1,0.0,0,3.0,6.0,2.0,725.0,9.0,600.0,725.0,600.0,662.5,10.0,675.0,5.0,462.5,675.0,462.5,568.75,-93.75,7.0,700.0,5.0,462.5,700.0,462.5,581.25,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2885,SH5,SH,20210517,5.0,a,DSC_1629.JPG,6,43,1.0,368.0,7.0,63.0,4.2626373626373635,429.0,29.0265306122449,507.0,34.304081632653066,292.0,19.75698587127159,0.6806526806526807,0.980087317065504,471.0394537778885,0.0020806905009864616,,,,,,,,,,,,,0.0,,26.795027047408723,0.0,y,1,n,4.0,0.0,18.5,0.0,462.5,0.0,154.0,400.0,6300.0,10.0,86.48648648648648,0.0115625,10.0,8.0,35.0,6887.5,688.75,0.0026860254083484,1500.0,8187.5,0.8412213740458016,1.5,37.5,0.088235294117647,425.0,387.5,5.0,3,,700.0,700.0,,1000.0,1000.0,2.0,Yes,1,0.0,0,7.0,5.0,7.0,700.0,6.0,762.5,762.5,700.0,700.0,4.0,700.0,,,,,700.0,0.0,4.0,700.0,8.0,787.5,787.5,700.0,700.0,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.6806526806526807,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,1.0,0.07342118774602088,5.565805237035769,0.0,1.0,3.0,SE
2886,SH5,SH,20210517,5.0,b,DSC_1630.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,1,n,4.0,0.0,18.5,0.0,462.5,0.0,154.0,400.0,6300.0,10.0,86.48648648648648,0.0115625,10.0,8.0,35.0,6887.5,688.75,0.0026860254083484,1500.0,8187.5,0.8412213740458016,1.5,37.5,0.088235294117647,425.0,387.5,5.0,3,,700.0,700.0,,1000.0,1000.0,2.0,Yes,1,0.0,0,7.0,5.0,7.0,700.0,6.0,762.5,762.5,700.0,700.0,4.0,700.0,,,,,700.0,0.0,4.0,700.0,8.0,787.5,787.5,700.0,700.0,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2887,SH5,SH,20210517,6.0,a,DSC_1639.JPG,6,43,1.0,303.0,140.0,61.0,4.127315541601257,625.0,42.28806907378336,111.0,7.510361067503926,295.0,19.959968602825747,0.472,120.39541849627788,772.7661994878861,0.15579798725159588,,,,,,,,,,,,,0.0,,311.21693724754715,-68.21676029957933,y,6,y,7.0,0.0,30.5,0.0,762.5,0.0,155.0,700.0,6300.0,10.0,91.8032786885246,0.0108928571428571,10.0,0.0,43.0,6887.5,688.75,0.0044283121597096,0.0,8187.5,0.8412213740458016,11.5,287.5,0.6052631578947368,475.0,87.5,4.0,3,700.0,725.0,712.5,600.0,600.0,600.0,2.0,Yes,1,0.0,0,6.0,10.0,5.0,462.5,8.0,787.5,787.5,462.5,625.0,2.0,725.0,7.0,700.0,725.0,700.0,712.5,87.5,,,10.0,675.0,675.0,675.0,,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.472,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,6.0,0.6417935991785042,5.565805237035769,0.0,1.0,3.0,SE
2888,SH5,SH,20210517,6.0,b,DSC_1640.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,6,y,7.0,0.0,30.5,0.0,762.5,0.0,155.0,700.0,6300.0,10.0,91.8032786885246,0.0108928571428571,10.0,0.0,43.0,6887.5,688.75,0.0044283121597096,0.0,8187.5,0.8412213740458016,11.5,287.5,0.6052631578947368,475.0,87.5,4.0,3,700.0,725.0,712.5,600.0,600.0,600.0,2.0,Yes,1,0.0,0,6.0,10.0,5.0,462.5,8.0,787.5,787.5,462.5,625.0,2.0,725.0,7.0,700.0,725.0,700.0,712.5,87.5,,,10.0,675.0,675.0,675.0,,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2889,SH5,SH,20210517,7.0,a,DSC_1633.JPG,6,43,1.0,289.0,140.0,131.0,8.863579277864993,604.0,40.86718995290424,72.0,4.871585557299843,295.0,19.959968602825747,0.48841059602649006,123.85375012275377,744.8770307243777,0.16627408956658057,,,,,,,,,,,,,0.0,,244.06227267238233,0.0,y,5,n,6.0,0.0,28.0,0.0,700.0,0.0,156.0,600.0,6300.0,10.0,85.71428571428571,0.0116666666666666,10.0,0.0,43.0,6887.5,688.75,0.004065335753176,0.0,8187.5,0.8412213740458016,9.5,237.5,0.5135135135135135,462.5,150.0,3.0,3,787.5,762.5,775.0,600.0,700.0,650.0,2.0,Yes,1,0.0,0,8.0,7.0,1.0,750.0,5.0,462.5,750.0,462.5,606.25,6.0,762.5,8.0,787.5,787.5,762.5,775.0,168.75,1.0,750.0,4.0,700.0,750.0,700.0,725.0,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.48841059602649006,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,5.0,0.5168577785384221,5.565805237035769,0.0,1.0,3.0,SE
2890,SH5,SH,20210517,7.0,b,DSC_1634.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,5,n,6.0,0.0,28.0,0.0,700.0,0.0,156.0,600.0,6300.0,10.0,85.71428571428571,0.0116666666666666,10.0,0.0,43.0,6887.5,688.75,0.004065335753176,0.0,8187.5,0.8412213740458016,9.5,237.5,0.5135135135135135,462.5,150.0,3.0,3,787.5,762.5,775.0,600.0,700.0,650.0,2.0,Yes,1,0.0,0,8.0,7.0,1.0,750.0,5.0,462.5,750.0,462.5,606.25,6.0,762.5,8.0,787.5,787.5,762.5,775.0,168.75,1.0,750.0,4.0,700.0,750.0,700.0,725.0,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2891,SH5,SH,20210517,8.0,a,DSC_1627.JPG,6,43,1.0,307.0,144.0,85.0,5.751177394034538,627.0,42.42339089481947,59.0,3.9919937205651497,293.0,19.824646781789642,0.4673046251993621,120.2199786798359,802.0562358879067,0.14988971259197034,,,,,,,,,,,,,0.0,,173.70300892872547,0.0,y,4,y,6.0,0.0,31.5,0.0,787.5,0.0,157.0,600.0,6300.0,10.0,76.19047619047619,0.013125,10.0,0.0,43.0,6887.5,688.75,0.004573502722323,0.0,8187.5,0.8412213740458016,7.5,187.5,0.3125,600.0,62.5,2.0,3,675.0,700.0,687.5,600.0,600.0,600.0,2.0,Yes,1,0.0,0,5.0,4.0,6.0,762.5,2.0,725.0,762.5,725.0,743.75,7.0,700.0,10.0,675.0,700.0,675.0,687.5,-56.25,5.0,462.5,3.0,725.0,725.0,462.5,593.75,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.4673046251993621,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,4.0,0.4292315591305836,5.565805237035769,0.0,1.0,3.0,SE
2892,SH5,SH,20210517,8.0,b,DSC_1628.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,4,y,6.0,0.0,31.5,0.0,787.5,0.0,157.0,600.0,6300.0,10.0,76.19047619047619,0.013125,10.0,0.0,43.0,6887.5,688.75,0.004573502722323,0.0,8187.5,0.8412213740458016,7.5,187.5,0.3125,600.0,62.5,2.0,3,675.0,700.0,687.5,600.0,600.0,600.0,2.0,Yes,1,0.0,0,5.0,4.0,6.0,762.5,2.0,725.0,762.5,725.0,743.75,7.0,700.0,10.0,675.0,700.0,675.0,687.5,-56.25,5.0,462.5,3.0,725.0,725.0,462.5,593.75,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2893,SH5,SH,20210517,9.0,a,DSC_1623.JPG,6,43,1.0,234.0,134.0,64.0,4.3302982731554165,523.0,35.38665620094192,99.0,6.698430141287285,294.0,19.892307692307696,0.5621414913957935,102.60939102002554,601.3750799592874,0.17062461422074907,,,,,,,,,,,,,0.0,,30.631390051975472,0.0,y,10,n,6.0,0.0,24.0,0.0,600.0,0.0,158.0,600.0,6300.0,10.0,100.0,0.01,10.0,0.0,43.0,6887.5,688.75,0.0034845735027223,0.0,8187.5,0.8412213740458016,2.0,50.0,0.0909090909090909,550.0,250.0,1.0,3,725.0,,725.0,600.0,,600.0,2.0,Yes,1,0.0,0,2.0,2.0,4.0,700.0,10.0,675.0,700.0,675.0,675.0,,,3.0,725.0,725.0,725.0,725.0,50.0,3.0,725.0,2.0,725.0,725.0,725.0,725.0,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.5621414913957935,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,10.0,0.8950881396542871,5.565805237035769,0.0,1.0,3.0,SE
2894,SH5,SH,20210517,9.0,b,DSC_1624.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,10,n,6.0,0.0,24.0,0.0,600.0,0.0,158.0,600.0,6300.0,10.0,100.0,0.01,10.0,0.0,43.0,6887.5,688.75,0.0034845735027223,0.0,8187.5,0.8412213740458016,2.0,50.0,0.0909090909090909,550.0,250.0,1.0,3,725.0,,725.0,600.0,,600.0,2.0,Yes,1,0.0,0,2.0,2.0,4.0,700.0,10.0,675.0,700.0,675.0,675.0,,,3.0,725.0,725.0,725.0,725.0,50.0,3.0,725.0,2.0,725.0,725.0,725.0,725.0,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
2895,SH5,SH,20210517,10.0,a,DSC_1637.JPG,6,43,1.0,268.0,140.0,74.0,5.00690737833595,575.0,38.905023547880695,48.0,3.247723704866562,297.0,20.095290423861854,0.5165217391304348,111.37364164169767,706.0601787963103,0.1577395879081684,,,,,,,,,,,,,0.0,,118.54270124134655,0.0,y,3,n,6.0,0.0,27.0,0.0,675.0,0.0,159.0,600.0,6300.0,10.0,88.88888888888889,0.01125,10.0,0.0,43.0,6887.5,688.75,0.0039201451905626,0.0,8187.5,0.8412213740458016,4.5,112.5,0.2,562.5,175.0,0.0,3,700.0,787.5,743.75,1000.0,600.0,800.0,2.0,Yes,1,0.0,0,1.0,9.0,9.0,600.0,,,,,,8.0,787.5,4.0,700.0,787.5,700.0,743.75,,6.0,762.5,1.0,750.0,762.5,750.0,756.25,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,0.5165217391304348,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,3.0,0.29522505562211193,5.565805237035769,0.0,1.0,3.0,SE
2896,SH5,SH,20210517,10.0,b,DSC_1638.JPG,6,43,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,y,3,n,6.0,0.0,27.0,0.0,675.0,0.0,159.0,600.0,6300.0,10.0,88.88888888888889,0.01125,10.0,0.0,43.0,6887.5,688.75,0.0039201451905626,0.0,8187.5,0.8412213740458016,4.5,112.5,0.2,562.5,175.0,0.0,3,700.0,787.5,743.75,1000.0,600.0,800.0,2.0,Yes,1,0.0,0,1.0,9.0,9.0,600.0,,,,,,8.0,787.5,4.0,700.0,787.5,700.0,743.75,,6.0,762.5,1.0,750.0,762.5,750.0,756.25,9.0,20.095290423861854,,0.9850632560716596,43.1,,1.0,,0.5084547656579127,10.0,1.0,7083.629121988128,0.0,0.8056536465570411,1456.3621381130638,-68.21676029957933,306.6,0.0,126.2,,5843.0,,,5.565805237035769,0.0,1.0,3.0,SE
